bpm,loudness,year,title
153.968,-9.64,1999,Night Won't Last Forever_ The (Kingdom Come Album Version)
110.0,-10.753,0,All The Difference In The World
126.792,-16.169,0,Memmer?... U Memmer!
109.804,-9.784,2008,Koronoko
143.095,-5.654,0,See You Comin'
145.997,-7.628,2004,Megalodon
134.112,-5.475,2010,Telepathy/Ted Haggard Got Cured of the Gay
86.684,-10.235,2008,Be My Lover
88.072,-11.415,1992,Washed Away
64.901,-23.876,0,Angel Of Heaven's Gate
111.541,-4.818,1985,American Ghost Dance (2003 Digital Remastered)
88.662,-28.506,1997,Voices
136.984,-6.223,2009,Song 2
60.013,-30.14,0,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...
68.326,-16.252,1955,Sophisticated Lady
124.771,-9.32,0,Watch Them
91.318,-12.653,1990,I Guess I'm Crazy
177.945,-9.059,0,Asheville Turnaround
102.77,-6.779,0,Pour toute la vie
129.974,-13.657,0,Spacer
110.209,-6.604,0,Morning's Coming
96.972,-11.121,0,Backlash
196.141,-5.856,2009,Broke Down On The Brazos (Album)
82.752,-9.568,0,Popsy
85.2,-11.08,0,She's About A Mover
107.932,-9.113,0,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version)
119.712,-9.379,1963,Come See
121.871,-7.532,2003,Ghetto
105.732,-17.877,0,This White Circle
102.008,-5.136,2008,WristStraining Order
84.769,-7.018,0,Radio Roy II
104.448,-8.265,0,Down at the Mardi Gras
129.97,-5.051,0,Love Dump (Demo Version)
185.76,-7.798,1999,No-Satellites
141.205,-7.807,0,Roorasty
0.0,-10.591,0,Chinz Ninja (Rui Da Silva mix)
177.662,-6.788,1994,Call Of Da Wild
131.319,-4.843,1987,Dirty Diana
87.557,-14.419,0,Single Man Blues
120.984,-13.308,0,Mother's Day Part 1
151.73,-12.744,1994,I'd Like To Be
105.95,-8.209,0,Weightless (Demo)
150.23,-2.588,2005,Conqueror Worm
90.099,-12.031,2005,White Christmas
177.465,-12.671,2000,Arrows Of The Gods
125.294,-10.325,0,San Juan
92.571,-5.022,0,Classic Material
138.755,-7.461,0,Groovin' With Jimmy
90.073,-11.339,0,Au mariage des Levon-Lecu (Live)
134.279,-22.504,0,Wonderful Peace
125.008,-9.801,2007,Mate Tron
111.046,-5.956,0,Time Will Tell
100.088,-22.71,2009,Ladies And Gentlemen
131.948,-13.018,1999,E
120.022,-4.136,2006,Deviate From The Form
146.24,-10.702,1993,Mambo Tipico
91.922,-5.382,1997,The Door
80.391,-13.984,0,Dichoso
164.002,-4.176,2005,Better Luck Next Time
98.501,-6.804,1999,Todo Lo Que Soy
93.376,-10.208,0,La mujer que no sone (Album)
151.699,-7.825,2005,Baby Don't You Change
151.284,-4.651,2002,Early In The Morning
103.666,-19.944,0,Sportin' Life
197.704,-12.187,0,Valse Des Montagnes
110.107,-3.492,2008,The Three-Dimensional Shadow
89.676,-11.112,2007,Souvenirs
150.404,-10.097,1992,Train Tracks
157.897,-6.87,0,Unchain Us
166.929,-9.214,0,Carry The Light
139.026,-8.796,0,Hot Weiners (All The Way)
139.499,-8.978,0,Down_ Down_ Down
160.663,-9.947,0,Call The Police
63.359,-10.085,0,Scared
118.971,-20.282,1996,Don't Go
167.988,-3.46,0,She's Actin Bad
71.308,-24.327,0,The Harp That Once Through Tara's Halls
219.298,-14.794,0,You'll Never Know
102.828,-4.475,2002,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson)
126.31,-11.242,1956,Auprès De Mon Arbre
112.063,-7.422,1997,Basking Under a Blacksun Dawning
182.247,-10.996,0,Freedom
111.989,-8.527,0,Let It Bleed
81.404,-13.506,0,Touch My Hand [Remastered]
134.741,-6.615,1960,Hide Away
91.256,-11.053,1989,Never Gonna Be The Same
84.303,-3.93,0,Beothuck
86.992,-4.762,0,Uu-Pee-Ämmät
102.881,-9.737,0,After The Laughter
161.533,-17.913,0,That Little Ole Wine Drinker Me - Original
94.495,-7.941,0,CB4 (Instrumental Mix)
100.016,-9.632,0,Pop Pop
84.186,-13.095,0,Grateful & Thankful
125.767,-11.382,1968,The Minuet Of The Robots
134.104,-6.885,0,Another Djemba Djemba
84.133,-12.35,0,Je T'Appartiens
182.198,-7.613,2004,Paseo Colòn
167.142,-5.602,0,Shotgun Sally
169.866,-10.181,1990,Rock On The Radio
147.975,-3.229,2006,Awake
111.039,-9.339,2003,Fat Tuesday
115.005,-6.57,0,Recordar Es Vivir
100.275,-17.495,0,You do something to me
187.323,-10.33,2000,Cherokee
102.739,-9.716,1992,Heavenly Father
108.188,-18.526,0,Try Me One More Time
120.716,-5.345,0,When You See Me
125.016,-5.516,0,Plastic People (Original Mix)
149.939,-7.253,0,One Million Matches
156.948,-7.737,2007,U Complete Me (Blues Version - Bonus Track)
126.482,-10.696,0,Viens boire un petit coup à la maison
90.038,-8.029,0,Let Me Be Your Fantasy
111.953,-6.433,2003,La Nit De Reis
145.343,-7.453,0,Stuck On Your Love
105.207,-8.4,0,Cheddar Chasin'
104.99,-3.858,2005,Violence
85.261,-8.688,0,Seventeen (Digitally Remastered)
117.236,-14.527,0,Baby Face
135.038,-8.19,2001,Cut Here
85.375,-8.456,0,Carovana
119.035,-11.326,1985,La Vie Par Procuration
93.99,-6.41,2005,Secret
128.251,-25.038,1994,Fig Leaf Rag  (LP Version)
144.737,-15.469,0,A Night in Tunisia
149.864,-8.71,2001,Beautiful
99.374,-4.744,0,Nothing But The Best
171.463,-10.304,0,Come On-a My House
146.454,-12.359,1996,Wing
101.303,-10.647,0,Believe
104.12,-7.917,0,Soñando En Ti
97.015,-5.715,0,Cremona (Instrumental)
116.009,-7.661,2004,Loaded Gun
133.072,-5.063,2010,Blues City Shake Down
125.676,-9.406,1986,Why Get Up
105.498,-5.15,1994,Vos No Confiaste
88.023,-10.095,0,There Is A Redeemer (Your Love Broke Through Album Version)
147.904,-4.43,2009,What Country Is
89.675,-12.42,0,Memories
98.974,-11.813,0,Cumpagno 'e cella
168.268,-8.238,0,Paloma Negra
89.868,-18.203,0,317 East 32nd
108.977,-10.133,1980,Kill the Poor
95.56,-9.584,1997,Over The Hill
85.508,-19.488,0,Jamming
119.562,-8.775,2004,Future
137.828,-6.929,0,Naked Enough
120.502,-8.958,2008,The Beginning
111.319,-5.811,1984,Drive
117.954,-3.798,0,Can't Stop Lovin' You (Remastered Album Version)
86.813,-3.684,2004,Rock Co.Kane Flow
157.956,-13.339,1986,Running On The Rocks
135.914,-3.523,0,These Nest Five Years
115.906,-19.174,0,It Came To Pass (Part II)
98.528,-11.865,0,Magic Dragon Theatre
42.525,-9.876,2005,Function Of The Sun
131.83,-6.84,0,I Want Your Soul For Christmas
161.543,-8.215,0,Nach Ke VEkha Bhabhiyie
154.695,-6.894,2008,(Everybody's Waiting For) The Man With the Bag
141.769,-4.598,2004,Dimension
149.005,-26.7,0,Faroe Cave Song
164.925,-5.93,1992,It's Going Down
122.155,-8.817,0,Cha Cha Brasilia
134.832,-6.164,2008,Schmerzensschreie
120.188,-7.345,2010,Gimme Legs
99.487,-3.737,2003,Bush
119.813,-6.425,2006,The Devil
41.133,-22.788,2008,Mary In Labor
93.937,-5.651,0,Shining
159.081,-10.853,1979,Number Nine (LP Version)
183.907,-6.267,1982,Friend Or Foe
88.95,-15.545,0,For The First Time
155.999,-10.915,1981,Can't Happen Here
136.964,-7.993,0,La (Moonman's Flashover Mix Edit)
192.66,-13.575,0,Love The Feeling - Original
97.487,-12.941,0,Pee Wee's Boogie
130.255,-17.379,0,t.k.k.
74.884,-4.528,0,Caray!
107.728,-9.637,0,La marine
136.044,-7.111,2009,Crescent Moon
71.416,-17.88,1994,Radiance I
100.034,-6.776,2005,Inherent Scars
147.979,-4.04,2008,Trading Places
74.728,-12.15,0,Mom's Phone
130.427,-17.309,0,I Am a Rasta Man
152.516,-13.06,0,Dub It
139.202,-13.713,0,Woman of Shiloh
96.695,-13.056,1991,The Southern Soldier Boy
116.081,-7.322,0,Bon Demain
100.929,-25.431,0,Zurezko Olerkia
133.349,-12.219,1991,When I Get Home
107.905,-7.792,0,He's Leading The Way
125.295,-5.074,1966,It's Too Late
134.819,-10.211,1999,Widow's Walk
90.101,-9.588,0,Love Of My Life
118.06,-16.016,2001,Memories
124.877,-9.865,1995,It All Depends On You
165.886,-8.476,2006,The Traffic Jam
92.55,-3.976,0,Beautiful When You're Green
120.617,-4.852,2008,Rock Biter (Album Version)
162.817,-11.706,0,Edge Of The Dream (Emergency Broadcast Album Version)
145.218,-9.503,0,Broken Hearted Side Of New Orleans
185.325,-12.738,2003,Hot Spot (Terrible Love Mix)
99.124,-5.278,2008,If We Loved
127.469,-8.879,0,Pasa el tiempo
130.052,-10.258,0,Dial Me
127.792,-8.038,2008,Resistance
101.324,-18.183,0,Sing Boy Sing
87.992,-4.883,2007,Irreplaceable (Irreemplazable)
181.371,-7.254,2004,Shadows
141.042,-16.409,0,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals)
104.993,-3.523,0,Shoulda Did
168.352,-51.643,1993,Vena Cava 8
103.652,-3.574,2000,Magic
159.248,-6.171,2006,Imagination
142.88,-11.292,1975,Between The Worlds
119.71,-30.22,0,A Night at Mahmoud's
96.057,-5.426,0,Sprung (Cibola Mix W/ Rap)
130.275,-13.379,2000,La Romance De La Pluie
93.773,-25.26,0,Spoken Words by Bishop Joseph Garlington
125.528,-5.322,0,Ya Mama (Palm Springs Demo)
91.463,-4.12,0,Veronica Sawyer (Album)
171.787,-9.049,0,Faith
103.12,-22.504,0,Chanson De La Patience
167.59,-5.172,2007,Et kütt wie et kütt
85.988,-13.139,1993,Searching
77.645,-20.869,0,Le Dormeur du Val
192.819,-16.865,1993,Sapphire
113.812,-6.295,2006,Ring The Alarm
195.223,-18.909,1998,Ouachita Run (Album Version)
175.028,-14.89,0,Rainbow '65 (part 2) - Live
69.169,-11.723,0,The Blood Covers It All (Live)
140.9,-9.329,2006,Led By the Master's Hand
126.976,-4.133,0,Kenourgia Fotia
43.967,-14.094,0,Moonlight In Vermont
87.122,-4.962,0,Now U Got It
129.987,-6.806,0,I've never been so Lonely
112.248,-14.677,0,I Love You (LP Version)
140.202,-5.443,0,Decline Of the Western Civilization
174.524,-7.46,0,Dancing With Myself (BBC In Concert 01/01/81)
144.975,-11.607,1996,Evening
126.94,-6.737,0,Hey!
83.957,-16.104,1987,Midnight
227.161,-7.269,1996,Brother
125.245,-8.01,1980,Civilized Reggae
59.678,-16.479,0,What Is A Woman For? (BBC In Concert)
120.309,-4.252,0,Otra Parte De Mi (1997 Digital Remaster)
206.02,-12.005,1993,Macarena
118.152,-7.92,0,Cover To Cover
120.012,-12.013,0,Kesäilta Saimaalla
182.408,-18.692,0,What's The Matter With The Mill
132.611,-9.864,1999,Let me fly
111.927,-15.086,0,En fet man
147.128,-7.611,2007,Now I Got A Woman
86.321,-20.496,1992,Nothing's The Same
152.633,-5.677,2009,Stolen Pills
100.03,-20.856,0,Outro
80.473,-13.12,2006,Sloppy Love Jingle_ Pt. 3 (Amended Album Version)
197.213,-9.515,1989,Patricia
80.003,-19.938,0,A Dustland Fairytale
130.98,-4.071,0,Through The Eyes Of Faith
92.017,-21.533,0,Loves Parting
172.223,-19.597,2000,Still Lost in the Forest
117.044,-9.302,0,So Many Roads
187.427,-9.631,1975,We're Almost There
136.975,-16.079,2008,Blame Canada ( From: South Park )
133.884,-7.444,0,A Different Kind of Love
97.98,-6.491,2004,B-Boy Stance
99.556,-27.016,1993,Unfinished Self-Portrait
124.073,-10.004,2008,Lifeboat Serenade
90.245,-7.928,0,Christmas Time
127.275,-12.409,1972,Song Sung Blue
114.589,-12.81,1992,Cúnla/The Friar's Breeches
114.135,-12.778,1989,Party Time
70.49,-23.538,0,Mean And Evil Blues
129.583,-7.573,1995,I Feel So Good
172.112,-13.142,0,I Need You
56.958,-18.681,0,Navy hymn
203.211,-3.564,0,We Do It For the Money_ OBVIOUSLY! (Demo)
128.262,-10.223,1986,Gettin' Better
96.243,-13.505,1997,You Don't Know Me
77.478,-7.669,0,Warm Spring Night
145.711,-4.544,2003,The Hero Dies in This One
114.832,-18.312,0,Newborn Blessing (World)
70.09,-14.064,1990,Below The Stars
140.068,-5.266,0,Dab_dab_doo-Party In The Jungle
69.742,-7.949,0,Plexis
120.807,-7.441,0,Papito Charme
126.153,-8.797,0,Sing Your Freedom
166.72,-6.232,0,All They Want
90.126,-9.663,0,Sparnuotoji Doze. Laukimas
185.333,-11.553,1964,Around And Around
91.417,-8.977,0,NY Timbuctu
97.999,-6.824,2000,Loko
114.535,-3.544,2008,Dance_ Dance
122.565,-15.193,0,Cry On (Acoustic Demo)
134.237,-12.472,1994,Le chanteur malheureux
125.329,-8.48,0,Bruk Out and Wine
147.093,-16.086,0,Let It Be
168.849,-9.068,0,Walkin' In
135.561,-11.373,0,Viens Danser Jeannette
180.04,-4.556,2005,No me imagino
137.272,-10.034,0,It Ain't The Meat It's The Motion (LP Version)
93.366,-10.3,0,Acapulco Sunrise
170.047,-13.342,0,Iki Tas Corba
115.049,-7.409,2003,Guayabera
99.113,-6.821,0,Packing Up
120.122,-4.634,2006,Mirror (Album)
153.316,-7.136,0,Donde
99.463,-13.389,1990,Must Have Been The Devil
83.856,-8.762,1989,I Go To Work
164.594,-9.727,1979,Is It You?
159.939,-7.265,1992,Bottle It Up And Go
119.09,-9.795,2001,El Momento
105.044,-12.135,0,My Saviour Is Lord
122.926,-5.48,2009,Country Day
135.507,-9.464,0,Let The Church Rise
130.027,-2.785,0,Nema Dana Ni Meseca
120.101,-6.862,0,Cantares
119.101,-5.597,0,Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye
157.759,-8.005,0,Why
95.995,-7.76,2004,Helium
141.769,-6.8,2004,Poison Lips
137.883,-24.25,0,I Need To Talk To Hank Hank
112.192,-5.53,1989,Soldats Ne Tirez Pas
185.981,-5.516,2009,Walk With You
110.579,-4.662,0,Robot Kid
139.944,-12.246,1997,Almendra
90.017,-9.655,2006,Mikawa Miya
140.608,-17.112,0,Dat Dere
127.605,-9.985,2006,Rue de Nantes
73.438,-14.155,0,Ren Lai Ren Wang
148.452,-8.692,1996,Please Don't Lie To Me
104.819,-9.711,2007,45 Pounds
60.159,-11.079,1999,Chela
105.966,-14.586,0,I Know That Car
110.972,-5.059,2001,Kitteldags
87.697,-8.726,0,The Story (get It On)
142.749,-8.043,2001,Coppershot
91.562,-3.813,2004,Dump
160.04,-13.306,0,Like It's Hot
98.679,-10.744,1979,El Amor
171.849,-10.566,0,Negocio Prohibido
127.493,-5.953,2006,Dutty Wine
143.837,-3.487,2010,Won Threw Ate
135.894,-16.031,0,Baby
199.917,-4.799,1998,Why?
145.893,-5.402,0,Sizofrenija(duet Ana Nikolic&Aca Lukas)
159.728,-6.536,0,Happiness Is Loving You
101.962,-9.089,0,Bread Or Blood (Single)
114.681,-9.925,1997,The Champ
125.881,-10.383,0,Hold On
110.444,-11.655,0,Rock Star (LP Version)
169.105,-11.689,0,Mediocre (Version original)
146.971,-7.958,2002,Taste It
101.469,-10.269,1992,You've Lost That Lovin' Feelin'
89.954,-5.021,0,Einfach
95.138,-6.748,1998,Towards Eternity
112.961,-2.267,1999,Emit Remmus (Album Version)
95.738,-7.852,1996,Moses
136.474,-3.92,2006,Infernal Calling
126.976,-15.226,2007,For Your Passion My Love
108.11,-24.436,0,Valérie
163.35,-5.743,0,Having You There
95.736,-8.601,0,Awake IV
97.802,-31.982,2005,Outro
94.961,-15.506,0,Lovers Lane Boogie
121.03,-7.34,2008,Naming Ceremony
179.269,-12.455,0,Gillum Blues
136.223,-6.697,0,Goodfellas
243.994,-11.315,0,Ala Kaboo (Idjut Boy's H-Bar Mix)
160.451,-8.768,0,Oceans Of Love (LP Version)
121.153,-29.331,2008,Jack and Benton
96.024,-5.552,0,Nivel De Mafia
137.939,-9.764,0,Hechizo
91.02,-5.93,0,London Bridge
121.744,-6.772,1967,Strange Days ( LP Version )
197.741,-9.436,1993,Safe Sex
148.234,-8.951,2003,A Part Of Me
121.649,-5.382,0,Guarda Che Luna
77.115,-14.15,2007,Space Station Liberty
221.81,-15.82,1987,Manteca
153.033,-13.559,0,Tell Jesus [To Come To My House]
134.201,-11.73,1992,Zero
88.025,-6.464,0,He's Alright (Album Version)
158.152,-22.812,0,In A Distant Place (World)
164.981,-6.305,2002,Wet The Club
201.792,-10.447,2007,Por Arriesgarnos
109.997,-13.54,0,A Fool's Advice
88.808,-8.23,1963,One Fine Day
155.056,-3.73,0,Tanzen
180.12,-3.901,0,Prolog auf Erden
153.396,-10.512,2005,Who Was I Kidding
141.808,-8.242,1972,Rocks Off
109.287,-8.226,2005,Unbreakable
115.079,-12.417,0,Spritlåten
104.986,-5.919,0,Run The Show featuring Don Omar [en Espanol]
126.953,-9.36,0,Strikes-3
155.329,-7.008,0,Watermelon Man (What A Mellow Goy)
87.653,-11.011,1996,Got The Bull By The Horns
172.279,-15.329,0,Words With Fat Joe
125.506,-6.954,0,Pei Chen Pin
133.624,-9.767,1992,Some Lie For Love
164.137,-5.028,0,Lifewalk
187.926,-14.803,0,Vaisakhi Wala Mela
87.062,-10.688,0,No Meat Blues
141.22,-7.06,1995,Si Juras Regresar
160.015,-13.053,0,Don't Worry Now (Performance Track In Key Of Db Without Background Vocals)
171.876,-15.202,1990,Lentävä kalakukko
122.693,-18.206,0,Sidney Gorgeous
119.38,-4.907,1981,Summer Nite
141.553,-13.232,2001,If I Talk To Him
110.499,-5.3,0,Protagonist (Album Version)
174.96,-17.604,1971,Willie And The Pig
108.533,-11.603,0,Because He Loves Me
180.191,-11.878,2006,Black and Blue
163.957,-7.303,0,A True Friend
89.478,-5.179,2003,Changed My Life
181.747,-3.326,0,Give It To 'Em
113.726,-26.045,1990,Loose Talk
109.45,-4.504,2006,Intro/Chamber The Cartridge
83.914,-4.701,2006,Blank Eye Stare
121.117,-10.613,1977,Laula kanssain
98.991,-4.934,0,Wei Liang
91.637,-9.38,1995,I Cried All The Way To The Altar
150.982,-5.282,0,We're Skrewed (Otto Von Schirach My Supernatural Motorcycle Gang Will Knife U Open Piss & Shit All Over Your Organic Starbucks =iPhone Bank Account Lifeless Lifestyle Remix)
131.877,-12.982,2004,Living The Dream
61.878,-32.742,1993,Hold On Baby
124.285,-4.938,2008,Judgement Day
129.113,-30.893,2007,U North
99.973,-7.414,1988,Everything Your Heart Desires
127.592,-12.217,1986,Valerie (LP Version)
144.404,-14.759,0,Main Title / The Searchers
78.281,-30.894,0,Prelude No. 2 (2000 Digital Remaster)
120.563,-13.339,0,Lonely No More
122.423,-18.524,0,Donizetti: Roberto Devereux: Ah! Ritorna qual ti spero....
161.697,-6.084,2001,Warning
156.523,-5.199,2005,Shelter Your Needs
57.332,-8.011,2003,Limelighters (feat. Camp Lo) / Flunkadelic Interlude
119.897,-23.03,2006,Gnosis
97.649,-11.813,0,You Can't Hurry Love  (LP Version)
77.41,-8.239,0,Baile Da Pesada
125.978,-7.158,1994,Wildcat Days (1999 Digital Remaster)
102.967,-6.335,0,Tulip
115.126,-8.596,0,I'll Meet You In The Morning
118.311,-24.802,2007,Crushed Pears
119.956,-9.754,0,Escape ( LP Version)
107.542,-12.896,0,Let It Shine
120.03,-8.368,0,Todos mentimos
120.271,-8.198,2003,The World'll Be OK
121.029,-4.044,0,Over Again (Album Version)
114.61,-10.352,0,Never Fall
153.04,-11.595,0,Daughters & Sons
98.096,-5.767,0,En Un Pueblito Español
137.934,-16.297,0,Slow Murder
170.046,-4.183,2006,Summer Shudder
160.084,-7.432,0,Suk The Blood
120.101,-12.142,0,Fui Mujer
134.804,-3.856,2003,Beholder of Justice (Album Version)
120.006,-8.853,2005,Explorador
91.871,-10.05,0,Mi Suegra
94.146,-6.249,2009,Been Fighting Devilz
196.13,-6.352,2006,Unleashed
185.89,-11.522,2006,Welcome Into My World
117.198,-6.024,1999,Girls Against Boys (LP Version)
105.985,-8.089,0,What is the best
157.381,-32.339,0,Canyon People (World)
201.953,-11.575,1996,Corner Stone
121.147,-7.329,0,Cave It In
138.425,-15.402,0,Sally Ann
92.244,-24.516,0,Bill's Speech - A New Kind of Warrior
84.926,-13.419,0,Villagers Galloping To Battle
207.409,-18.379,0,Oooh_ Pooh
185.327,-9.832,0,Agradeça Ao Pelô
241.892,-8.328,2005,Vitrier
112.144,-15.545,0,Camelot
74.162,-3.05,0,Essaywhuman?!!
130.019,-9.628,2004,Homegrown
97.035,-13.473,0,Albinoni's Adagio In G Minor (LP Version)
116.195,-11.761,1986,When I Think Of You
133.0,-8.744,0,Metanoia
97.544,-9.356,1993,Stay Real
100.969,-7.098,0,So Glad
122.125,-3.865,1996,Ulcer Breakout
163.922,-11.88,1993,Porque Me Gusta A Morir
191.226,-10.294,1986,Freaks (Album Version)
109.974,-12.882,2002,Monsieur qui s'engraisse
112.445,-9.831,0,"Générique - ""le gendarme et les gendarmettes"
81.585,-12.652,0,Rio Grnade
142.004,-9.699,0,Atomic Beat Boy (Album Version)
122.358,-9.269,0,Two Wheels In the Ditch
124.992,-5.239,2010,Rette Mich Später (Michael Ilbert Radio Mix)
95.147,-10.951,2006,Intro
97.786,-4.85,2008,Dime Si Me Quieres
138.046,-7.881,2003,Contact 00
136.495,-5.019,0,Oso Ego Kanenas
145.26,-7.807,0,Monsters In Tinsel Town
122.939,-6.863,1963,Did You Ever Go Steady
124.656,-14.751,0,Amen (Album Version)
108.248,-12.534,1958,I'm Wanderin'
85.949,-12.924,2003,La Mémoire Des Jours
140.029,-3.698,0,8:00
129.903,-11.554,0,Jap
149.034,-7.257,0,Slum Goddess (Originally Performed by The Fugs)
105.069,-11.437,2006,Swing Vagabond
122.174,-15.145,2006,Não Adianta
116.099,-9.885,0,Le Diable
132.972,-10.321,2009,Remember Me Lover (Album Version)
106.964,-9.625,0,Little Miss Teasin' Brown
137.119,-8.573,1968,Transes-Dimanche
120.697,-5.072,2008,Antidote For The Underdog
145.464,-9.314,1992,Hunting
126.747,-16.794,2002,No Answer (Outro)
141.741,-4.522,2003,Not Today
166.057,-4.297,0,Last Goodbye
115.277,-6.991,2007,Last Good Time In Town
126.805,-4.984,1999,Jump N Shout Featuring Slarta John (Radio Edit)
113.534,-5.534,0,Why??? featuring TECH N9NE & Twista
69.222,-11.528,2003,That's A Woman
139.913,-9.4,1978,I Want What I Want
147.983,-10.849,2001,Back From The Garden (Live)
101.409,-7.971,0,Try
85.141,-5.21,2001,The Space Between
110.002,-17.729,2006,Ver de Feliz
151.036,-4.985,0,Get By (Disconnection Notice Bonus Track)
158.955,-7.854,0,Still Hurtin'
118.096,-9.612,0,She's Taken A Shine
117.971,-26.589,0,Bach Suite No. 1 In G Major (Gigue)
119.029,-9.787,2003,The Rock
110.791,-5.439,1992,Undertow
113.198,-2.388,2010,Death Or Jail
125.983,-10.868,0,Color of Seasons
84.825,-12.853,1986,Don't Make Me Wait For Love
103.8,-5.74,0,Cornerstone
214.424,-17.604,0,Brendan McGlinchey's Reel (Splendid Isolation) / Sweeney's Buttermilk (medley)
111.442,-11.743,0,Skyline
126.282,-9.462,0,Missing
144.49,-14.36,0,Judy's Jaunt
190.631,-7.128,1995,The Name Is...
122.503,-10.322,1989,C'est La Vie
96.534,-8.482,2000,I've Been Lonely (For So Long)
122.428,-14.748,1993,Stop Whispering (US Version)
179.51,-4.373,2008,Leader (Album Version)
81.65,-9.279,0,The Best Of Radio Roy 1 (Best of 2009)
142.657,-19.61,0,I Heard You Cry
148.358,-11.719,0,On The Road Again
118.947,-6.351,0,Another Lesson (Album Version)
114.934,-5.791,0,Please Me (24-Bit Digitally Remastered 02)
147.51,-17.08,0,Wave
89.881,-6.318,0,Your Bad Heart
160.24,-6.051,0,Und die Zeit vergeht
122.858,-6.581,2007,Serus
150.08,-6.467,0,Everything I Do
177.876,-5.756,1999,June 26th_ 1999 - Slight
138.831,-10.155,1983,Take Your Fingers From My Hair  (LP Version)
87.03,-13.749,0,Dang Pyar Da 
